"dataelement","period","orgunit","categoryoptioncombo","value","storedby","timestamp","comment","followup"
"cI3OTahNbFi","2011","oABqQR212wO","P3p47Zcxn1C",4597,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VCzGz7p9Fae","P3p47Zcxn1C",518,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","O2ulYTGnqKX","P3p47Zcxn1C",8848,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Cnsq6asjcbT","P3p47Zcxn1C",5927,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VCz4CraNaLx","P3p47Zcxn1C",6053,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dB8TqUetRZU","P3p47Zcxn1C",29764,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","OZUehu4A1wr","P3p47Zcxn1C",4872,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","EQAzOqumxl1","P3p47Zcxn1C",2320,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TOPwI73R2Dr","P3p47Zcxn1C",5174,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","meXdEqI20cD","P3p47Zcxn1C",3780,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WYxsBcZf5Sb","P3p47Zcxn1C",2922,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TG3pWzaioB0","P3p47Zcxn1C",2219,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cxa7G9d5NrG","P3p47Zcxn1C",3684,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","rJX4YEkDIEK","P3p47Zcxn1C",2973,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","LBsSsIsyEBn","P3p47Zcxn1C",3056,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zceYc108jne","P3p47Zcxn1C",4042,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TIQAZjg2FcY","P3p47Zcxn1C",14854,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Bei3sB0Tvmo","P3p47Zcxn1C",4168,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","GchYDSYQRzR","P3p47Zcxn1C",3210,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eMj3pVpPuTQ","P3p47Zcxn1C",4084,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nU35tVngdxm","P3p47Zcxn1C",19944,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IddZOj6CuYv","P3p47Zcxn1C",9680,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","C0rPzAGpH8u","P3p47Zcxn1C",54581,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TvHbksHB87O","P3p47Zcxn1C",5273,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HwURTf02Xro","P3p47Zcxn1C",5725,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ykgiSN8K4W7","P3p47Zcxn1C",4435,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","alW8sCWIuFg","P3p47Zcxn1C",2359,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Esc8FTfXwuZ","P3p47Zcxn1C",6209,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BFzJJQ0IWCT","P3p47Zcxn1C",1376,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","r0FyshCpNCa","P3p47Zcxn1C",6048,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","V4b7kjKX88b","P3p47Zcxn1C",2414,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mgWPORiYf1a","P3p47Zcxn1C",3849,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yKSVBUx5MCD","P3p47Zcxn1C",5346,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QWQewYycbFl","P3p47Zcxn1C",4919,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","u4poGTc3fwJ","P3p47Zcxn1C",5310,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BVZvZEkl1mW","P3p47Zcxn1C",6321,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","v9RGXxBIdZg","P3p47Zcxn1C",3355,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xuFZVI2Lwun","P3p47Zcxn1C",5879,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","N4mS4Z1jqUW","P3p47Zcxn1C",3681,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mxA4Y6Jo7ke","P3p47Zcxn1C",4342,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","D448tMNb35V","P3p47Zcxn1C",3935,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","JfcqdZZXBV7","P3p47Zcxn1C",5395,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FWjSt6UWnhU","P3p47Zcxn1C",10028,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kVsxwhnETrt","P3p47Zcxn1C",5231,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QBY5GiFdYzT","P3p47Zcxn1C",3072,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NxMYahaccQE","P3p47Zcxn1C",4688,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NNOJek3Bl6G","P3p47Zcxn1C",4594,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cjVwKbnB9Lb","P3p47Zcxn1C",5924,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NiIFL8mb0CQ","P3p47Zcxn1C",6891,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yBaSFEvCL7B","P3p47Zcxn1C",727,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XP21f00c7Wt","P3p47Zcxn1C",23405,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ixgJi3lAqmr","P3p47Zcxn1C",3468,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NOA88WcC735","P3p47Zcxn1C",3238,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","GM09aw4y1lA","P3p47Zcxn1C",6792,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fpprKiOMfF2","P3p47Zcxn1C",4778,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nGLBiyBZEIe","P3p47Zcxn1C",1512,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","I6X3zX9mpxD","P3p47Zcxn1C",7740,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","rTnpSti4sFd","P3p47Zcxn1C",4363,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TXovOmiyp14","P3p47Zcxn1C",3642,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","LN1DbHLR0bl","P3p47Zcxn1C",7326,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zE9eXtQNbIq","P3p47Zcxn1C",6301,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Gx6bVMoWcRN","P3p47Zcxn1C",3550,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","GI5ZQbckfw7","P3p47Zcxn1C",3025,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","wrZHbXrrIsi","P3p47Zcxn1C",4176,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KhHWYHGdSNO","P3p47Zcxn1C",3586,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","AbCHAJb431a","P3p47Zcxn1C",8060,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eB7TJlGCVPc","P3p47Zcxn1C",5144,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","JprrdHaergm","P3p47Zcxn1C",3638,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ZrtT5QJ9efu","P3p47Zcxn1C",2679,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","otuAwdcpDTP","P3p47Zcxn1C",22208,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","U0RoxFQziDU","P3p47Zcxn1C",4031,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TFalIZgCrqJ","P3p47Zcxn1C",2250,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","buJW2hiq53F","P3p47Zcxn1C",2829,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","T7PLDdgxhK2","P3p47Zcxn1C",6307,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TrszbH7LgeA","P3p47Zcxn1C",4300,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XP3l2vd2HlZ","P3p47Zcxn1C",4251,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","RZivbxe28Mb","P3p47Zcxn1C",6226,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XIRJaVNhKDe","P3p47Zcxn1C",12287,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yRC8Y6uR5Nu","P3p47Zcxn1C",5483,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","GzSEo7biUWh","P3p47Zcxn1C",2025,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Q9Ej9EvfpzW","P3p47Zcxn1C",3599,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","hvXx3d9OLxW","P3p47Zcxn1C",4094,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","o4A3MEI7gNB","P3p47Zcxn1C",2139,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FfjpAACcAR9","P3p47Zcxn1C",3193,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","RJJzn4DFLNb","P3p47Zcxn1C",6251,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","c5owuOeoqUM","P3p47Zcxn1C",5580,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Bs9nFikLcbo","P3p47Zcxn1C",6504,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","iwDK72C6ffG","P3p47Zcxn1C",7636,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jvSVHVVmmXg","P3p47Zcxn1C",5793,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WdcmS7PsvU6","P3p47Zcxn1C",2984,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DWraxpnoI4e","P3p47Zcxn1C",8764,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DptGNAkpDdj","P3p47Zcxn1C",4954,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WXgqsUgmmHO","P3p47Zcxn1C",8364,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","uaWIc9SR3yQ","P3p47Zcxn1C",4147,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","an71ArQEQn6","P3p47Zcxn1C",4965,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jf5cWCzvJVu","P3p47Zcxn1C",5805,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DeyyG9OcSkI","P3p47Zcxn1C",4068,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vuyqsiIlOfC","P3p47Zcxn1C",5194,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IJZNA7I0ufM","P3p47Zcxn1C",7184,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","x2WqYogbos6","P3p47Zcxn1C",5096,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nI150g74Ufj","P3p47Zcxn1C",6627,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","CZ6YaM2agMq","P3p47Zcxn1C",7725,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Fr4qIbnWuby","P3p47Zcxn1C",3534,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","OFced5BYw5N","P3p47Zcxn1C",5583,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oVAuthn77u5","P3p47Zcxn1C",4650,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KhAEoBRKUrO","P3p47Zcxn1C",3887,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oMqSeRJl9f3","P3p47Zcxn1C",6424,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IaGrAQHiX4N","P3p47Zcxn1C",5762,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","X7rVxd8R2Ur","P3p47Zcxn1C",8560,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IzdkRBuKVIt","P3p47Zcxn1C",6743,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","rrkaXVkgIVB","P3p47Zcxn1C",5064,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WiekP57BPND","P3p47Zcxn1C",5224,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MAEFjFfK6Cq","P3p47Zcxn1C",11595,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","q9zW0HrCeDb","P3p47Zcxn1C",5640,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zWVx0esPPJl","P3p47Zcxn1C",3999,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BOKS78JelHj","P3p47Zcxn1C",3176,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mlItLwhEvYv","P3p47Zcxn1C",2225,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xCLkcer1Bh7","P3p47Zcxn1C",4833,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zscXlERiClr","P3p47Zcxn1C",1826,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oHEdux3dVxX","P3p47Zcxn1C",8781,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","uXX6zs1i4do","P3p47Zcxn1C",4927,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Hx7Ci6CZbF9","P3p47Zcxn1C",2786,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","SRItRCNEsGm","P3p47Zcxn1C",3655,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eWSqbPcRe3T","P3p47Zcxn1C",3233,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lmqmVa2FK89","P3p47Zcxn1C",3753,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MKTmxVnhTdv","P3p47Zcxn1C",2582,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cNDzKkCEQ9y","P3p47Zcxn1C",5597,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","GOLJM7Q2gZW","P3p47Zcxn1C",6041,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dOkqQtjgvJz","P3p47Zcxn1C",9382,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","aadcA5CLR7S","P3p47Zcxn1C",5941,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","UDHs0dQkBZg","P3p47Zcxn1C",3494,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TkEisXTxFxg","P3p47Zcxn1C",3241,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VuQjENdFl97","P3p47Zcxn1C",94,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vzmGaGpe9n8","P3p47Zcxn1C",2275,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QB3g3RlrGto","P3p47Zcxn1C",5260,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lsR5OujOXCh","P3p47Zcxn1C",4192,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","naw9H5CQKPq","P3p47Zcxn1C",2303,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HXgXolXC84z","P3p47Zcxn1C",4633,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","psfErvEGHqm","P3p47Zcxn1C",9106,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KucUBfeILu5","P3p47Zcxn1C",5261,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","V7xmsTaN4wt","P3p47Zcxn1C",3257,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fosnBiWxHL1","P3p47Zcxn1C",3401,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MOCTu9ti76f","P3p47Zcxn1C",3011,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mU4NXq2toJV","P3p47Zcxn1C",3409,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","LcxaTAITkAm","P3p47Zcxn1C",4416,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eN8c4SNsxpu","P3p47Zcxn1C",5031,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","hlw1Xml00mq","P3p47Zcxn1C",7144,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IEMlXSF9sv7","P3p47Zcxn1C",3653,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","obQ05vojWnG","P3p47Zcxn1C",13787,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","P5Q0zdridfR","P3p47Zcxn1C",4972,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nAJfWzfMbCR","P3p47Zcxn1C",4922,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XDQ4LnrrWJU","P3p47Zcxn1C",657,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","tlP82mkr6IW","P3p47Zcxn1C",4510,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Vm2TnsiWpzl","P3p47Zcxn1C",8366,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NT8lNXiBjq1","P3p47Zcxn1C",14908,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","aRtQFuED1z4","P3p47Zcxn1C",3426,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","EAk9h7BQB3Q","P3p47Zcxn1C",4670,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","w5fidSXcPwB","P3p47Zcxn1C",1660,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","maUV1c9K7rf","P3p47Zcxn1C",3027,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MrtlIXSTGmb","P3p47Zcxn1C",3040,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","v37hKnB2Led","P3p47Zcxn1C",3205,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BtX7VoXaBp1","P3p47Zcxn1C",6562,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mezAvnY1dOF","P3p47Zcxn1C",2965,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","qrbFa9t3t96","P3p47Zcxn1C",4973,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Es6vtPI807D","P3p47Zcxn1C",4243,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","e2rqTdZf7Fc","P3p47Zcxn1C",4765,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","gmfPjsPLAyO","P3p47Zcxn1C",3893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","aGfj7oT3tPt","P3p47Zcxn1C",6157,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","hSJAiXf1rjc","P3p47Zcxn1C",17275,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MHxw8xrusrz","P3p47Zcxn1C",6556,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VkZRWpQjB1T","P3p47Zcxn1C",5556,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KyPLPnrUr1v","P3p47Zcxn1C",3126,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DIQFpBrderB","P3p47Zcxn1C",2927,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","M2Glom4Ohu4","P3p47Zcxn1C",3712,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","EXVl9RZEpK1","P3p47Zcxn1C",4483,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","PoYFdSlCxnQ","P3p47Zcxn1C",3488,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VmMIqmVrZpM","P3p47Zcxn1C",6161,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","htetuGFXLJu","P3p47Zcxn1C",11313,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ymb3RdXdVFS","P3p47Zcxn1C",3437,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oau48xLAGys","P3p47Zcxn1C",5934,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","wXIUfJFyBMd","P3p47Zcxn1C",5846,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","y4ezyf9yrYJ","P3p47Zcxn1C",1872,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xN46JSVoehg","P3p47Zcxn1C",8768,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","tplbIP31UHL","P3p47Zcxn1C",1301,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","PUWLN6g83Kj","P3p47Zcxn1C",3447,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ftvznIJi5fB","P3p47Zcxn1C",4543,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BjJDSAnTUFW","P3p47Zcxn1C",3233,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","RyUZCkBxNK4","P3p47Zcxn1C",6621,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oJjw0O1B6SI","P3p47Zcxn1C",3047,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","I9NwdxRErTi","P3p47Zcxn1C",8553,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ey2MC7FYNVo","P3p47Zcxn1C",3712,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NxUrT6ML1WV","P3p47Zcxn1C",2794,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lOfL2El6PKo","P3p47Zcxn1C",1248,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","PFJzMMsYdVJ","P3p47Zcxn1C",8194,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QzCQscFwePC","P3p47Zcxn1C",2268,"admin","2013-01-30T07:27:01+0000","Import from R","false"
